characterID,character name,movieID
u4165,DR. WONG,m278
u4166,DULANEY,m278
u4167,ESTER,m278
u4168,JOANNE,m278
u4169,JUDGE BURNHAM,m278
u4170,KOEHLER,m278
u4171,MCCURDY,m278
u4172,MICHAEL,m278
u4173,MISS SELLERS,m278
u4174,REBECCA,m278
u4175,REESE,m278
u4176,ROSTON,m278
u4177,SATTLER,m278
u4178,SHARON,m278
u4179,TROXELL,m278
u4180,BETTY,m279
u4181,CAROLYN,m279
u4182,ELEANOR,m279
u4183,FRANCESCA,m279
u4184,GLADYS,m279
u4185,HENRY,m279
u4186,LAWYER,m279
u4187,MADGE,m279
u4188,MICHAEL,m279
u4189,MOTHER,m279
u4190,REPORTER,m279
u4191,RICHARD,m279
u4192,ROBERT,m279
u4193,BILL,m280
u4194,BONES,m280
u4195,CINNABAR,m280
u4196,JASON,m280
u4197,JEREMIAH,m280
u4198,LUPOVICH,m280
u4199,MACK,m280
u4200,MAURICE,m280
u4201,PATRICK,m280
u4202,PEARL,m280
u4203,SAL,m280
u4204,SHOTGUN,m280
u4205,STANK,m280
u4206,TIA,m280
u4207,WEAZE,m280
u4208,CAESAR,m281
u4209,COP #1,m281
u4210,CORKY,m281
u4211,GINO,m281
u4212,JOHNNIE,m281
u4213,MICKEY,m281
u4214,VIOLET,m281
u4215,ABBOTT,m282
u4216,BOURNE,m282
u4217,CLERK,m282
u4218,CONKLIN,m282
u4219,DEPUTY DCM,m282
u4220,GIANCARLO,m282
u4221,MANAGER/PHONE,m282
u4222,MARIE,m282
u4223,MORGUE BOSS,m282
u4224,OPERATOR/PHONE,m282
u4225,PROFESSOR,m282
u4226,RAWLINS,m282
u4227,RESEARCH TECH #1,m282
u4228,SECURITY CHIEF,m282
u4229,THE MAN,m282
u4230,WOMAN CLERK,m282
u4231,WOMBOSI,m282
u4232,ZORN,m282
u4233,DOWSER,m283
u4234,GENT,m283
u4235,GIRL,m283
u4236,GIRL BUTTLE,m283
u4237,HELPMANN,m283
u4238,INTERVIEWER,m283
u4239,JACK,m283
u4240,JILL,m283
u4241,KURTZMAN,m283
u4242,LIME,m283
u4243,MATTHEWS,m283
u4244,MOTHER,m283
u4245,MRS BUTTLE,m283
u4246,MRS TERRAIN,m283
u4247,PHONE VOICE,m283
u4248,PORTER,m283
u4249,SAM,m283
u4250,SPIRO,m283
u4251,SPOOR,m283
u4252,TUTTLE,m283
u4253,CAPT. BARNEY,m284
u4254,CARLOS,m284
u4255,COATES,m284
u4256,DISPATCHER LOVE,m284
u4257,DRUMMER,m284
u4258,FRANK,m284
u4259,HAZMAT,m284
u4260,KANITA,m284
u4261,LARRY,m284
u4262,MARCUS,m284
u4263,MARY,m284
u4264,NOEL,m284
u4265,RADIO DISPATCHER,m284
u4266,ROSE/MARY,m284
u4267,WALLS,m284
u4268,AARON,m285
u4269,BILL,m285
u4270,BLAIR,m285
u4271,BOBBIE,m285
u4272,BUDDY,m285
u4273,CAMERAMAN,m285
u4274,ERNIE,m285
u4275,FATHER,m285
u4276,GERALD,m285
u4277,J.D.,m285
u4278,JANE,m285
u4279,JENNIFER,m285
u4280,PAUL,m285
u4281,TOM,m285
u4282,WIFE,m285
u4283,YOUNG WOMAN,m285
u4284,ALICE,m286
u4285,ART,m286
u4286,CARLA,m286
u4287,CUFF,m286
u4288,LEONARD,m286
u4289,LINK,m286
u4290,LOU,m286
u4291,MAXWELL,m286
u4292,MAYOLIA,m286
u4293,MRS. SWICKER,m286
u4294,PLUMP MAN,m286
u4295,WALTER,m286
u4296,AMILYN,m287
u4297,ANDY,m287
u4298,BENNY,m287
u4299,BIKER,m287
u4300,BUFFY,m287
u4301,BUFFY'S MOM,m287
u4302,CASSANDRA,m287
u4303,GIRL,m287
u4304,GRUELLER,m287
u4305,JEFFREY,m287
u4306,JENNIFER,m287
u4307,KIMBERLY,m287
u4308,LOTHOS,m287
u4309,MAN,m287
u4310,MERRICK,m287
u4311,NICOLE,m287
u4312,PIKE,m287
u4313,WALLY,m287
u4314,ZEPH,m287
u4315,ANNIE,m288
u4316,BOBBY,m288
u4317,CRASH,m288
u4318,EBBY,m288
u4319,FATHER,m288
u4320,JACKSON,m288
u4321,JIMMY,m288
u4322,JOSE,m288
u4323,LARRY,m288
u4324,MILLIE,m288
u4325,NUKE,m288
u4326,NUKE'S FATHER,m288
u4327,SANDY,m288
u4328,SKIP,m288
u4329,TONY,m288
u4330,UMPIRE,m288
u4331,ACE,m289
u4332,AL,m289
u4333,AMY,m289
u4334,AUSTIN,m289
u4335,BANKER,m289
u4336,BORELLI,m289
u4337,CHARLIE CLARK,m289
u4338,COP #1,m289
u4339,COP #2,m289
u4340,COWBOY,m289
u4341,DETECTIVE JOHNSON,m289
u4342,DOMINICK,m289
u4343,EDDY,m289
u4344,FBI AGENT #10,m289
u4345,FBI AGENT #2,m289
u4346,FEMALE NEWSCASTER,m289
u4347,FRANKIE AVALON,m289
u4348,GAGGI,m289
u4349,GINGER,m289
u4350,GREEN,m289
u4351,HIGH ROLLER,m289
u4352,HOTEL RECEPTIONIST,m289
u4353,JENNIFER,m289
u4354,JERRY,m289
u4355,JOE,m289
u4356,LESTER,m289
u4357,LITTLE NICKY,m289
u4358,MARINO,m289
u4359,NICKY,m289
u4360,OSCAR,m289
u4361,PISCANO,m289
u4362,PISCANO'S MOTHER,m289
u4363,PISCANO'S WIFE,m289
u4364,SECURITY GUARD #1,m289
u4365,SENATOR,m289
u4366,SHERBERT,m289
u4367,SIGNALER,m289
u4368,STAGE MANAGER,m289
u4369,STONE,m289
u4370,TONY,m289
u4371,TONY DOGS,m289
u4372,WARD,m289
u4373,WEBB,m289
u4374,WINNER,m289
u4375,ADONIS,m290
u4376,BROCK,m290
u4377,CACTUS,m290
u4378,CAPTAIN GOD,m290
u4379,CATWOMAN,m290
u4380,FEMALE EXEC CAT,m290
u4381,FRANK,m290
u4382,HOUSECAT,m290
u4383,LANE,m290
u4384,LIBRARY CLERK,m290
u4385,MOM,m290
u4386,SELINA,m290
u4387,SPOOKY,m290
u4388,2ND DRIVER,m291
u4389,CAITLIN,m291
u4390,COP'S VOICE,m291
u4391,GRILLO,m291
u4392,KLINGER,m291
u4393,LENORE,m291
u4394,LENORE'S VOICE,m291
u4395,MALE VOICE,m291
u4396,NELSON,m291
u4397,OFFICER GRILLO,m291
u4398,THEO,m291
u4399,TRUCKER,m291
u4400,VOICE,m291
u4401,COL,m292
u4402,DAVE,m292
u4403,DEVEROUX,m292
u4404,DIL,m292
u4405,FERGUS,m292
u4406,FRANKNUM,m292
u4407,JODY,m292
u4408,JUDE,m292
u4409,MAGUIRE,m292
u4410,TOMMY,m292
u4411,ADAM,m293
u4412,BARTHOLOMEW,m293
u4413,BARTHOLOMEW'S VOICE,m293
u4414,CRUIKSHANK,m293
u4415,DYLE,m293
u4416,FÉLIX,m293
u4417,GIDEON,m293
u4418,GRANDPIERRE,m293
u4419,JEAN-LOUIS,m293
u4420,PETER,m293
u4421,REGGIE,m293
u4422,REGGIE'S VOICE,m293
u4423,SCOBIE,m293
u4424,SYLVIE,m293
u4425,TEX,m293
u4426,ANNETTE,m294
u4427,BEN,m294
u4428,BRENT,m294
u4429,CARETAKER,m294
u4430,CINDY,m294
u4431,DAD,m294
u4432,DEPUTY,m294
u4433,JIMMY,m294
u4434,JODY,m294
u4435,KENNY,m294
u4436,KILLER,m294
u4437,LEONARD,m294
u4438,MARGE,m294
u4439,MARK,m294
u4440,MISS DUNLOP,m294
u4441,NERD 1,m294
u4442,NERD 2,m294
u4443,POLICEMAN,m294
u4444,ROD,m294
u4445,SANDY,m294
u4446,SHARON,m294
u4447,STACY,m294
u4448,TOM,m294
u4449,ARLO,m295
u4450,BIG RANGER,m295
u4451,BRYNNER,m295
u4452,CARL,m295
u4453,DARLENE,m295
u4454,DENNIS,m295
u4455,GOMEZ,m295
u4456,HEMMINGS,m295
u4457,ICE CREAM ANDY,m295
u4458,LEWIS,m295
u4459,LONG,m295
u4460,MASON,m295
u4461,MASON & ARLO,m295
u4462,PAPPAS,m295
u4463,PUMPER,m295
u4464,SCENE,m295
u4465,SWEENEY,m295
u4466,VAUGHN,m295
u4467,VITELLI,m295
u4468,BARNEY,m296
u4469,CLERK,m296
u4470,CROSS,m296
u4471,CROSS' VOICE,m296
u4472,CURLY,m296
u4473,DUFFY,m296
u4474,EMMA,m296
u4475,ESCOBAR,m296
u4476,EVELYN,m296
u4477,GITTES,m296
u4478,IDA'S VOICE,m296
u4479,MORTY,m296
u4480,MRS. MULWRAY,m296
u4481,OTHER CUSTOMER,m296
u4482,PALMER,m296
u4483,PILOT,m296
u4484,RAINMAKER,m296
u4485,SECRETARY,m296
u4486,SOPHIE,m296
u4487,SOPHIE'S VOICE,m296
u4488,THE BOY,m296
u4489,VOICE ON PHONE,m296
u4490,WALSH,m296
u4491,WALSH'S VOICE,m296
u4492,YELBURTON,m296
u4493,YOUNG WOMAN,m296
u4494,ALFREDO,m297
u4495,ELENA,m297
u4496,MARIA,m297
u4497,PRIEST,m297
u4498,SALVATORE,m297
u4499,SPACCAFICO,m297
u4500,BERNSTEIN,m298
u4501,CARTER,m298
u4502,CITY EDITOR,m298
u4503,DR. COREY,m298
u4504,EMILY,m298
u4505,KANE,m298
u4506,KANE SR.,m298
u4507,LELAND,m298
u4508,MATISTI,m298
u4509,MRS. KANE,m298
u4510,PHOTOGRAPHER,m298
u4511,RAWLSTON,m298
u4512,RAYMOND,m298
u4513,REILLY,m298
u4514,ROGERS,m298
u4515,SUSAN,m298
u4516,THATCHER,m298
u4517,THE CAPTAIN,m298
u4518,THE PRESIDENT,m298
u4519,THIRD NEWSPAPERMAN,m298
u4520,THOMPSON,m298
u4521,ACTIVIST,m299
u4522,CAITLIN,m299
u4523,CORONER,m299
u4524,CUSTOMER,m299
u4525,DANTE,m299
u4526,GIRL 1,m299
u4527,GIRL 2,m299
u4528,HEATHER,m299
u4529,IMPATIENT CUSTOMER,m299
u4530,INDECISIVE CUSTOMER,m299
u4531,JAY,m299
u4532,JOHN,m299
u4533,MAN,m299
u4534,OLD MAN,m299
u4535,RANDAL,m299
u4536,SANFORD,m299
u4537,SUITED MAN,m299
u4538,TRAINER,m299
u4539,V.A. CUSTOMER,m299
u4540,VERONICA,m299
u4541,WILLAM,m299
u4542,BRETT,m300
u4543,DELMAR,m300
u4544,EVAN,m300
u4545,FRANK,m300
u4546,GABE,m300
u4547,HAL,m300
u4548,JESSIE,m300
u4549,KYNETTE,m300
u4550,MATHESON,m300
u4551,QUALEN,m300
u4552,SARAH,m300
u4553,TRAVERS,m300
u4554,WRIGHT,m300
u4555,ALEX,m301
u4556,CATLADY,m301
u4557,CHECK-IN,m301
u4558,CHIEF GUARD,m301
u4559,DELTOID,m301
u4560,DIM,m301
u4561,DOLIN,m301
u4562,DR. BRANOM,m301
u4563,DR. BRODSKY,m301
u4564,DR. TAYLOR,m301
u4565,EM,m301
u4566,GEORGIE,m301
u4567,GOVERNOR,m301
u4568,LARDFACE,m301
u4569,MINISTER,m301
u4570,MR. ALEXANDER,m301
u4571,PEE,m301
u4572,PRIEST,m301
u4573,RUBINSTEIN,m301
u4574,TRAMP,m301
u4575,ANNIE,m302
u4576,COP #1,m302
u4577,DANIEL,m302
u4578,DMITRI,m302
u4579,HELLER,m302
u4580,IDA,m302
u4581,KID #1,m302
u4582,LENNY,m302
u4583,MAN,m302
u4584,MAX,m302
u4585,MULDOON,m302
u4586,PEDROSA,m302
u4587,VINCENT,m302
u4588,WOMAN,m302
u4589,COP,m303
u4590,CYNIC,m303
u4591,FLIP,m303
u4592,JERRY,m303
u4593,JONAS,m303
u4594,LAWYER,m303
u4595,LIZA,m303
u4596,LOWRY,m303
u4597,OPERATOR,m303
u4598,WILSON,m303
u4599,A.T.L.,m304
u4600,CHAIRMAN,m304
u4601,DRUMLIN,m304
u4602,ELLIE,m304
u4603,HADDEN,m304
u4604,JEAN-CLAUDE,m304
u4605,JOSS,m304
u4606,KENT,m304
u4607,KITZ,m304
u4608,LUNACHARSKY,m304
u4609,PETER,m304
u4610,PRESIDENT LASKER,m304
u4611,PROJECT OFFICIAL,m304
u4612,TED,m304
u4613,WILLIE,m304
u4614,ALIBI,m305
u4615,ARLETTA,m305
u4616,BLIND DICK,m305
u4617,BOSS PAUL,m305
u4618,CAPTAIN,m305
u4619,DOGBOY,m305
u4620,DRAGLINE,m305
u4621,GAMBLER,m305
u4622,KOKO,m305
u4623,LUKE,m305
u4624,SOCIETY RED,m305
u4625,TATTOO,m305
u4626,ANDY,m306
u4627,ATTORNEY,m306
u4628,CONRAD,m306
u4629,DARYLL,m306
u4630,HELEN,m306
u4631,M.J.,m306
u4632,MIKE,m306
u4633,NIKKO,m306
u4634,PETER,m306
u4635,QUINN,m306
u4636,RUBEN,m306
u4637,SAKS,m306
u4638,SUSAN,m306
u4639,WOMAN,m306
u4640,CATHERINE,m307
u4641,HELEN,m307
u4642,JAMES,m307
u4643,RENATA,m307
u4644,VAUGHAN,m307
u4645,DR. EMLEE,m308
u4646,LETTY,m308
u4647,MICHAEL,m308
u4648,MRS. HALLSTROM,m308
u4649,MRS. MAYER,m308
u4650,NURSE GATES,m308
u4651,PAUL,m308
u4652,PRINCIPAL GAIL,m308
u4653,RUTH,m308
u4654,AGENT HADLEY,m309
u4655,BASTALDI,m309
u4656,BOBBY BEANS,m309
u4657,BONANNO,m309
u4658,DANIEL,m309
u4659,HECTOR,m309
"u4660	JOEY ""TWO TONS""	m309	crime spree	?	?",,
u4661,JULIEN,m309
u4662,LAMAR,m309
u4663,MARCEL,m309
"u4664	NICKY ""THE RAKE""	m309	crime spree	?	?",,
u4665,RAPHAEL,m309
u4666,RAYMOND,m309
u4667,SAMI,m309
u4668,SOPHIE,m309
u4669,UNIFORMED COP,m309
u4670,VINNY,m309
u4671,WAYNE,m309
u4672,ZAMMITO,m309
u4673,ZERO,m309
u4674,AUNT WU,m310
u4675,BO,m310
u4676,FIGURE,m310
u4677,FIGURE IN BLACK,m310
u4678,FOX,m310
u4679,GANGSTER A,m310
u4680,GOVERNESS,m310
u4681,JEN,m310
u4682,LI,m310
u4683,LO,m310
u4684,MADAM YU,m310
u4685,MAY,m310
u4686,SIR TE,m310
u4687,TSAI,m310
u4688,YU,m310
u4689,ALBRECHT,m311
u4690,ANNABELLA,m311
u4691,DARLA,m311
u4692,ELLY,m311
u4693,ERIC,m311
u4694,FUNBOY,m311
u4695,GIDEON,m311
u4696,GRANGE,m311
u4697,LAO,m311
u4698,MICKEY,m311
u4699,SKULL COWBOY,m311
u4700,T-BIRD,m311
u4701,TIN-TIN,m311
u4702,TOP DOLLAR,m311
u4703,TORRES,m311
u4704,ANNETTE,m312
u4705,AUNT HELEN,m312
u4706,BLAINE,m312
u4707,CECILE,m312
u4708,DR. GREENBAUM,m312
u4709,GREG,m312
u4710,KATHRYN,m312
u4711,MRS. CALDWELL,m312
u4712,MRS. O'SHEA,m312
u4713,MRS. SUGERMAN,m312
u4714,NIGHT DOORMAN,m312
u4715,RACHEL,m312
u4716,RONALD,m312
u4717,SEBASTIAN,m312
u4718,ALICE,m313
u4719,AMY,m313
u4720,BARBARA,m313
u4721,EDWARD,m313
u4722,IRENA,m313
u4723,LOIS,m313
u4724,MISS CALLAHAN,m313
u4725,MRS. FARREN,m313
u4726,OLIVER,m313
u4727,CARLTON,m314
u4728,DOCTOR,m314
u4729,FRIDA,m314
u4730,GEORGE,m314
u4731,GREGORY,m314
u4732,JENNIFER,m314
u4733,LLOYD,m314
u4734,MARK,m314
u4735,MOTHER,m314
u4736,MR. GRANT,m314
u4737,PETER,m314
u4738,SHRINK,m314
u4739,BARBER,m315
u4740,BUMSTEAD,m315
u4741,COP,m315
u4742,KARL,m315
u4743,MISS CRENSHAW,m315
u4744,MISTER BLACK,m315
u4745,PRIEST,m315
u4746,SCHREBER,m315
u4747,STROMBOLI,m315
u4748,THOMPSON,m315
u4749,WHITE,m315
u4750,WIFE,m315
u4751,BOB,m316
u4752,DAVE,m316
u4753,DUANE,m316
u4754,ELLEN,m316
u4755,MITCHELL,m316
u4756,MURRAY,m316
u4757,NANCE,m316
u4758,REED,m316
u4759,SECRETARY OF COMMERCE,m316
u4760,CHICO,m317
u4761,DIESEL,m317
u4762,GASPARILLA,m317
u4763,JOHN,m317
u4764,JULIE,m317
u4765,LOGAN,m317
u4766,MARIA,m317
u4767,MARY,m317
u4768,MIGUEL,m317
u4769,RHODES,m317
u4770,SARAH,m317
u4771,TOBY,m317
u4772,TONY,m317
u4773,TRICKS,m317
u4774,BUBBA,m318
u4775,CAMERON,m318
u4776,CHARLIE,m318
u4777,CHET,m318
u4778,CHRIS,m318
u4779,GLORIA,m318
u4780,HAGER,m318
u4781,KEATING,m318
u4782,KNOX,m318
u4783,MEEKS,m318
u4784,MR. PERRY,m318
u4785,NEIL,m318
u4786,NOLAN,m318
u4787,PITTS,m318
u4788,TODD,m318
u4789,CAPTAIN,m319
u4790,FINNEGAN,m319
u4791,HANOVER,m319
u4792,MAMOOLI,m319
u4793,MULLIGAN,m319
u4794,PANTUCCI,m319
u4795,TRILLIAN,m319
u4796,VIVO,m319
u4797,ALBERT,m320
u4798,ANGELA,m320
u4799,ARMAND,m320
u4800,BAR GIRL,m320
u4801,CHECKER,m320
u4802,COLONEL,m320
u4803,JOHN,m320
u4804,LIEUTENANT,m320
u4805,LINDA,m320
u4806,MAN,m320
u4807,MERLE,m320
u4808,NICK,m320
u4809,SAL,m320
u4810,VET 1,m320
u4811,VET 2,m320
u4812,VINCE,m320
u4813,BENNETT,m321
u4814,CASSY,m321
u4815,DUBBS,m321
u4816,GALLAGHER,m321
u4817,KIMBERLY,m321
u4818,PEEBLES,m321
u4819,SANCHEZ,m321
u4820,SHEPPARD,m321
u4821,WADE,m321
u4822,WARDEN,m321
u4823,WHORE,m321
u4824,WILLY,m321
u4825,BELLE,m322
u4826,DANIEL,m322
u4827,HANK,m322
u4828,JABEZ,m322
u4829,MA STONE,m322
u4830,MARTIN,m322
u4831,MARY,m322
u4832,OLD FARMHAND'S VOICE,m322
u4833,SCRATCH,m322
u4834,SHERIFF,m322
u4835,SQUIRE,m322
u4836,STEVENS,m322
u4837,THE WOMAN,m322
u4838,TOM SHARP,m322
u4839,WEBSTER,m322
u4840,ARGYLE,m323
u4841,BIG JOHNSON,m323
u4842,ELLIS,m323
u4843,HANS,m323
u4844,HOLLY,m323
u4845,KARL,m323
u4846,MCCLANE,m323
u4847,POWELL,m323
u4848,ROBINSON,m323
u4849,TAKAGI,m323
u4850,THEO,m323
u4851,COMMISSIONER,m324
u4852,DRIVER,m324
u4853,HEIDI,m324
u4854,JACKIE,m324
u4855,JENNY,m324
u4856,JESUS FREAK,m324
u4857,LEON,m324
u4858,MAN,m324
u4859,MORETTI,m324
u4860,MULVANEY,m324
u4861,NEWSMAN,m324
u4862,PAULINE,m324
u4863,SAL,m324
u4864,SAM,m324
u4865,SHELDON,m324
u4866,SONNY,m324
u4867,SYLVIA,m324
u4868,TV NEWSMAN,m324
u4869,VI,m324
u4870,BISHOP,m325
u4871,CHOCO,m325
u4872,CIGLIUTI,m325
u4873,CLAREMONT,m325
u4874,DOMINO,m325
u4875,ED,m325
u4876,EDNA,m325
u4877,GREEN,m325
u4878,KEG PRESIDENT,m325
u4879,KIMMIE,m325
u4880,LASHANDRA,m325
u4881,LASHINDRA,m325
u4882,LATEESHA,m325
u4883,SOPHIE,m325
u4884,TARYN,m325
u4885,WEISS,m325
u4886,ZIERING,m325
u4887,BUGGIN' OUT,m326
u4888,CLIFTON,m326
u4889,COCONUT SID,m326
u4890,DA MAYOR,m326
u4891,EDDIE,m326
u4892,JADE,m326
u4893,KOREAN CLERK,m326
u4894,MISTER SEŃOR LOVE DADDY,m326
u4895,ML,m326
u4896,MOOKIE,m326
u4897,MOTHER SISTER,m326
u4898,PINO,m326
u4899,RADIO RAHEEM,m326
u4900,SAL,m326
u4901,SWEET DICK WILLIE,m326
u4902,TINA,m326
u4903,VITO,m326
u4904,CALE,m327
u4905,CHING CHONG,m327
u4906,HARRY,m327
u4907,JESSICA,m327
u4908,JESSICA'S DAD,m327
u4909,LEWIS,m327
u4910,LLOYD,m327
u4911,MARGIE,m327
u4912,MOFFIT,m327
u4913,MRS. DUNNE,m327
u4914,MS. HELLER,m327
u4915,PRINCIPAL COLLINS,m327
u4916,RAY,m327
u4917,TEN YEAR-OLD KID,m327
u4918,TOBY,m327
u4919,TURK,m327
u4920,ZIMMER,m327
u4921,BARON,m328
u4922,DUKE LETO,m328
u4923,EMPEROR,m328
u4924,GURNEY,m328
u4925,JESSICA,m328
u4926,KYNES,m328
u4927,MAPES,m328
u4928,NAVIGATOR,m328
u4929,PAUL,m328
u4930,PITER,m328
u4931,REVEREND MOTHER,m328
u4932,STILGAR,m328
u4933,THUFIR,m328
u4934,BELA,m329
u4935,BUNNY,m329
u4936,CAMERAMAN BILL,m329
u4937,CONRAD,m329
u4938,CRISWELL,m329
u4939,DOCTOR,m329
u4940,DOLORES,m329
u4941,ED,m329
u4942,ED'S VOICE,m329
u4943,GEORGIE,m329
u4944,HOST,m329
u4945,KATHY,m329
u4946,LORETTA,m329
u4947,MR. FELDMAN,m329
u4948,NORMA,m329
u4949,ORSON WELLES,m329
u4950,PAUL MARCO,m329
u4951,REVEREND LEMON,m329
u4952,REYNOLDS,m329
u4953,RUDE BOSS,m329
u4954,TOR,m329
u4955,VAMPIRA,m329
u4956,AL,m330
u4957,BARRY,m330
u4958,CYNTHIA,m330
u4959,DR. GELLER,m330
u4960,ED,m330
u4961,FELICIA,m330
u4962,HANK,m330
u4963,JEANETTE,m330
u4964,JILL,m330
u4965,JOHN,m330
u4966,LOU,m330
u4967,MARCIA,m330
u4968,MR. SCHARLACH,m330
u4969,RAY,m330
u4970,RITA,m330
u4971,SCHARLACH,m330
u4972,SHARI,m330
u4973,TAD,m330
u4974,WOMAN,m330
u4975,CLASS,m331
u4976,DAVE,m331
u4977,DIANE,m331
u4978,DICK,m331
u4979,JIM,m331
u4980,JO,m331
u4981,LARRY,m331
u4982,LISA,m331
u4983,MISS BEEDER,m331
u4984,MS. HOY,m331
u4985,PAUL,m331
u4986,SHERRY,m331
u4987,TAMMY,m331
u4988,TRACY,m331
u4989,WALT,m331
u4990,BOXER,m332
u4991,BUD,m332
u4992,CHIEF,m332
u4993,CLERK,m332
u4994,COATES,m332
u4995,COHEN,m332
u4996,DUDLEY,m332
u4997,EXLEY,m332
u4998,HUDGEONS,m332
u4999,JACK,m332
u5000,LOEW,m332
u5001,LYNN,m332
u5002,MRS. LEFFERTS,m332
u5003,OPERATOR,m332
u5004,PATCHETT,m332
u5005,PINKER,m332
u5006,REYNOLDS,m332
u5007,STENSLAND,m332
u5008,STOMPANATO,m332
u5009,VICE CAPTAIN,m332
u5010,YOUNG OFFICER,m332
"u5011	""BRILL""	m333	enemy of the state	?	?",,
u5012,ALBERT,m333
u5013,ALFONSO,m333
u5014,BLAKE,m333
u5015,BRILL,m333
u5016,DEAN,m333
u5017,DEPINTO,m333
u5018,DESK CLERK,m333
u5019,DYLAN,m333
u5020,ERIC,m333
u5021,FIEDLER,m333
u5022,FRANKIE,m333
u5023,HAMERSLEY,m333
u5024,HICKS,m333
u5025,JENNY,m333
u5026,JERRY,m333
u5027,L.T.,m333
u5028,LEVIN,m333
u5029,MAN,m333
u5030,MAN'S VOICE,m333
u5031,MARSHAL,m333
u5032,MEG,m333
u5033,MORELOS,m333
u5034,PATRICK,m333
u5035,PRATT,m333
u5036,RACHEL,m333
u5037,REYNOLDS,m333
u5038,SAL,m333
u5039,SALES CLERK,m333
u5040,SENATOR ALBERT,m333
u5041,SHAFFER,m333
u5042,SILVERBERG,m333
u5043,STACY,m333
u5044,WAITER,m333
u5045,ZAVITZ,m333
u5046,ALMÁSY,m334
u5047,BOY,m334
u5048,CARAVAGGIO,m334
u5049,CLIFTON,m334
u5050,CORPORAL,m334
u5051,HANA,m334
u5052,HARDY,m334
u5053,JAN,m334
u5054,KATHARINE,m334
u5055,KIP,m334
u5056,LADY HAMPTON,m334
u5057,MADOX,m334
u5058,MÜLLER,m334
u5059,OFFICER,m334
u5060,OLIVER,m334
u5061,STUART,m334
u5062,THE PATIENT,m334
u5063,CRUZ,m335
u5064,GIN,m335
u5065,MAC,m335
u5066,QUI,m335
u5067,THIBADEAUX,m335
u5068,ANNA,m336
u5069,BAUM,m336
u5070,BRENDA,m336
u5071,DEFENDING LAWYER,m336
u5072,DOCTOR,m336
u5073,DONNA,m336
u5074,ED,m336
u5075,EMBRY,m336
u5076,ERIN,m336
u5077,FRANKEL,m336
u5078,GEORGE,m336
u5079,JANE,m336
u5080,KATIE,m336
u5081,LAURA,m336
u5082,MANDY,m336
u5083,MATTHEW,m336
u5084,MRS. MORALES,m336
u5085,PAULSEN,m336
u5086,POTTER,m336
u5087,ROSALIND,m336
u5088,ROSS,m336
u5089,THERESA,m336
u5090,ADMIRAL,m337
u5091,ADMIRAL PIETT,m337
u5092,BEN,m337
u5093,CHEWIE,m337
u5094,CREATURE,m337
u5095,DECK SERGEANT,m337
u5096,EMPEROR,m337
u5097,HAN,m337
u5098,LANDO,m337
u5099,LEIA,m337
u5100,LUKE,m337
u5101,PIETT,m337
u5102,RIEEKAN,m337
u5103,THREEPIO,m337
u5104,VADER,m337
u5105,YODA,m337
u5106,AIDE,m338
u5107,COLONEL,m338
u5108,CORNELIUS,m338
u5109,LEWIS,m338
u5110,MILO,m338
u5111,STEVIE,m338
u5112,ZIRA,m338
u5113,BRAZEN,m339
u5114,CUERVO JONES,m339
u5115,HERSHE,m339
u5116,MALLOY,m339
u5117,MAP TO THE STARS EDDIE,m339
u5118,PENDEJO BOB,m339
u5119,PIPELINE,m339
u5120,PLISSKEN,m339
u5121,PRESIDENT,m339
u5122,SPINAL,m339
u5123,TASLIMA,m339
u5124,UTOPIA,m339
u5125,ARTHUR,m340
u5126,FIGURE,m340
u5127,GUENEVERE,m340
u5128,KAY,m340
u5129,LANCELOT,m340
u5130,MERLIN,m340
u5131,MORDRED,m340
u5132,MORGANA,m340
u5133,PERCEVAL,m340
u5134,SIR ECTOR,m340
u5135,UTHER,m340
u5136,BURKE,m341
u5137,CARDINAL,m341
u5138,CHRIS,m341
u5139,CLINIC DIRECTOR,m341
u5140,DR. KLEIN,m341
u5141,DR. TANNEY,m341
u5142,FATHER DYER,m341
u5143,KARL,m341
u5144,KARRAS,m341
u5145,KINDERMAN,m341
u5146,MERRIN,m341
u5147,MRS.KARRAS,m341
u5148,NURSE,m341
u5149,PRESIDENT,m341
u5150,PSYCHIATRIST,m341
u5151,REGAN,m341
u5152,REGAN/DEMON,m341
u5153,SHARON,m341
u5154,UNCLE,m341
u5155,WILLIE,m341
u5156,BUD,m342
u5157,CHARLIE,m342
u5158,DONNA,m342
u5159,DR. BEASLEY,m342
u5160,EARL,m342
u5161,FRANK,m342
u5162,GIRL,m342
u5163,HELEN,m342
u5164,JACK,m342
u5165,KID,m342
u5166,LLOYD,m342
u5167,MONICA,m342
u5168,MR. DANIELS,m342
u5169,MRS.  BAKER,m342
u5170,MRS. BAKER,m342
u5171,NICK,m342
u5172,NINA,m342
u5173,SUSIE,m342
u5174,TOMMY,m342
u5175,WILLIE,m342
u5176,WOMAN,m342
u5177,ARCHER,m343
u5178,BUZZ,m343
u5179,CASTOR,m343
u5180,DIETRICH,m343
u5181,DR. GARDNER,m343
u5182,EVE,m343
u5183,JAMIE,m343
u5184,KIMBERLY,m343
u5185,LAZARRO,m343
u5186,POLLUX,m343
u5187,SASHA,m343
u5188,TITO,m343
u5189,WALTON,m343
u5190,WANDA,m343
u5191,WAXY,m343
u5192,ADELLE,m344
u5193,ALAN,m344
u5194,ANNIE,m344
